share_of_cards_top,share_of_views
0.9712734279208267,0.9999776027344957
0.9732002101944298,0.9999797959385361
0.9751269924680329,0.9999819891425766
0.977053774741636,0.9999841601930409
0.9789805570152391,0.9999861097077436
0.9809073392888422,0.9999879927617178
0.9828341215624452,0.9999896985870825
0.9847609038360483,0.9999914044124474
0.9866876861096514,0.9999930216235076
0.9886144683832545,0.9999944837595346
0.9905412506568576,0.9999959458955615
0.9924680329304607,0.999997208649403
0.9943948152040638,0.9999982498674829
0.9963215974776668,0.9999990473962248
0.9982483797512699,0.9999997120035098
